image,slant,baseline,spacing,stroke,size,zonal_ratio
165_c04-080.png,-0.31249985209546466,-0.021102523571754777,8.0,3.0402395725250244,21.0,35.71494370522006
623_p03-080.png,-0.20588129388894444,-0.08310470464028692,54.5,2.8173978328704834,13.0,30.19872167344567
582_n04-022.png,-0.022221261479257147,-0.006829561553005406,0.0,2.8364717960357666,21.0,20.04927079227434
129_c06-014.png,-0.3877545830674738,-0.01855375437199799,0.0,2.9332072734832764,21.0,11.385594267358536
333_g06-011b.png,0.2444446536981779,-0.021482071286390028,12.0,2.927452564239502,17.5,10.524369237004763
217_f01-139.png,0.11111237912837738,-0.021050318747987583,0.0,2.819065570831299,20.0,12.618302982317234
547_m04-107.png,0.5111116313494837,-0.022410521283569837,7.5,2.9849789142608643,8.0,15.824770330044233
496_l07-103.png,-0.6595738953830594,0.004515522358443017,84.0,2.5183539390563965,9.0,7.71053207196369
547_m04-113.png,-0.5909080517024731,-0.021008330850255448,0.0,3.0466439723968506,11.0,19.45798807966274
128_b06-019.png,0.1914894736766037,-0.012366276945036657,10.0,3.199481248855591,26.0,22.852978918423464
383_h04-082.png,0.1739145629135111,-0.03418946125506248,0.0,2.7542405128479004,21.0,29.862770450823206
319_g04-022.png,0.15217451623248027,5.236283461126789e-05,32.5,2.554840326309204,8.0,8.34640522875817
190_d04-062.png,-0.18367299119919558,-0.013081276930700748,0.0,2.5221872329711914,21.0,9.985796984383414
390_h07-069a.png,0.0,0.020335593648838295,40.714285714285715,2.585280418395996,8.0,6.397413137205174
414_j04-111.png,-0.31249956750424923,-0.002280160737045975,73.0,2.810401678085327,26.0,17.34403484714044
234_e04-034.png,-0.1276583814509336,-0.01893967620434164,0.0,2.6861259937286377,21.0,10.285910209350167
352_g07-028b.png,0.0,0.05461431913412043,209.0,2.518648862838745,8.0,5.484532942729105
475_l01-199.png,2.5044781672654152e-06,-0.020660977817036987,25.666666666666668,2.866126298904419,10.0,15.581982840800762
346_g06-026o.png,-0.3043476068077624,-0.016410066096973874,31.0,3.833993434906006,12.0,57.915841584158414
152_c03-087c.png,0.6304346072005281,0.0045911352462932225,0.0,2.644737482070923,21.0,11.933563013057718
332_g06-047a.png,-0.5106381327747596,-0.010145445911870284,0.0,3.07584810256958,25.0,9.414004767580453
491_l04-147.png,0.34090919878455117,-0.018411732677744704,59.0,2.604757308959961,14.0,15.636969511260917
386_h07-030.png,-1.8888887390005638,-0.0005129284537325468,60.0,2.4818952083587646,7.0,6.295833785789264
088_b01-018.png,-7.529410608117549,-0.0008402046376466654,34.666666666666664,2.5090603828430176,7.0,7.906079359301056
351_g07-026a.png,-3.48717921052644,0.007977432994365668,103.33333333333333,2.6187264919281006,7.0,7.492464566126237
283_f04-087.png,-0.08695545501035706,-0.010577744072139631,62.0,2.496960401535034,10.0,14.155740410642371
544_m04-000.png,-0.4347819475990168,-0.05246369984319091,0.0,2.7681124210357666,18.0,13.718953259718651
061_a04-059.png,1.2727273806610078,-0.026558089120210033,107.0,2.697388172149658,8.0,12.716947384110895
246_e07-061.png,0.0,0.007048826867521681,69.0,2.55088210105896,9.0,6.472163156629625
481_l04-020.png,0.3043487552223922,-0.023566268772033525,22.0,2.596575975418091,13.5,19.916649807809023
333_g06-050b.png,2.772425683320834e-07,0.0007102140208486636,0.0,2.769873857498169,21.0,13.960057181298351
021_a02-000.png,0.43478235360178025,0.009402485525764583,0.0,2.5639209747314453,20.0,10.088630557920848
286_f07-009.png,-44.99999874776092,0.0533993646293008,72.28571428571429,2.6963729858398438,9.0,7.773831055237643
274_f04-020.png,-0.14893543797774017,-8.155379608149589e-05,184.0,2.566160202026367,8.0,9.753198074277854
118_b05-071.png,1.3111118053934934,-0.009625715023615818,33.0,2.417937755584717,8.0,14.760873963180256
370_h02-035.png,1.821459250267443e-06,0.007924841393833915,31.0,2.9697377681732178,21.0,28.74968820154652
118_b05-067.png,0.093023644992614,-0.00820591949175366,0.0,2.6069490909576416,8.0,18.70610459335852
030_a02-057.png,0.9130431869816944,0.006489868021081046,0.0,2.7462167739868164,8.0,20.612028773145063
107_b04-010.png,-0.31111094261411637,-0.018341419324339202,15.0,2.711749792098999,8.0,6.776902734590683
174_d06-015.png,-0.711110801963149,-0.019817435754818296,29.0,2.679992198944092,9.0,18.500330406872465
107_b04-004.png,0.7073180702569754,-0.012896754198990326,95.0,2.6645729541778564,8.0,7.09922480620155
065_a05-009.png,0.6666666094028376,0.006342566646757749,18.0,2.7436821460723877,26.0,10.22421600815125
296_g01-016.png,0.04761965614756616,0.004554359000940321,30.0,2.708871841430664,8.5,9.263010077647447
339_g06-018h.png,0.022222475886052754,-0.003328233886565724,15.0,2.8718314170837402,16.0,13.617988745688873
209_d07-096.png,1.793073860123034e-07,-0.04702191313897287,7.0,3.2066891193389893,24.0,12.843430956107012
209_d07-082.png,-0.32608646562980714,-0.0826441675158807,25.0,3.266218423843384,36.0,13.89305373525557
013_a01-063.png,-5.157894652625159,-0.03551935217003797,0.0,3.5864477157592773,12.0,30.93129708483459
349_g06-089.png,-0.6249996473481579,-0.022205915773887724,0.0,2.617192029953003,20.0,7.051807471553721
548_m04-164.png,-0.17500026092644103,-0.02898637245805727,17.0,2.6958882808685303,15.0,13.5189266487214
298_g01-031.png,0.5945950234888477,0.00428229636956357,90.5,2.697538375854492,11.0,8.330779279505602
573_n03-066.png,0.6304356465771409,0.000210738353248446,112.5,3.113905668258667,22.0,43.88953093133922
564_n02-054.png,0.2916676614413828,-0.0019096094482496245,38.0,2.74379563331604,20.0,8.989549426075039
389_h07-063a.png,-0.09523797855559388,-0.002626262747199729,0.0,2.4899022579193115,8.0,7.424372745649848
353_g07-038.png,0.0,0.025264753807796112,23.833333333333332,2.607473611831665,8.0,5.96034464013916
346_g06-047o.png,-0.12499977572999799,-0.06976108746400532,19.2,3.962665557861328,15.0,59.0
332_g06-026a.png,-0.08695619742222331,-0.06051260691358315,0.0,3.057368516921997,29.0,9.265882201646091
060_a04-035.png,-0.12765867209728127,-0.0007591937549176126,0.0,2.719804286956787,10.0,10.178380203559886
493_l04-170.png,0.6086961938256032,0.020673952539297744,77.0,2.573274850845337,12.0,12.769694586446453
211_e01-025.png,2.5044781672654152e-06,-0.04803782790410151,0.0,3.0994675159454346,12.0,12.538437401945403
219_e02-014.png,0.04651196284413035,-0.014599314709072213,0.0,2.5325353145599365,9.0,9.59016064257028
039_a02-120.png,0.7083329641786479,-0.00981809510278349,0.0,2.7441458702087402,9.0,12.591693427531577
333_g06-031b.png,-0.02222186860718334,-0.0019582906159455096,0.0,2.9474871158599854,29.0,15.710016301394674
193_f04-093.png,-0.021275714634029875,-0.05231447930436553,0.0,2.958660364151001,10.0,20.104568823358232
447_k04-093.png,-0.08695590045747675,0.001962126634486534,0.0,2.7771637439727783,25.0,20.351850311850313
130_b06-059.png,-16.666664625980754,-0.0053382104908909385,106.66666666666667,2.470766067504883,7.0,9.075140576818429
063_a04-085.png,0.09090968339431224,-0.044607361190361884,49.0,2.807603120803833,10.0,9.239113888555062
350_g07-007b.png,0.0,0.0013842977882133972,61.0,2.510416030883789,8.0,6.616893921386434
029_a02-053.png,0.11627964490846429,-0.022613022102996885,0.0,2.5781071186065674,8.0,11.231669586610504
634_p06-047.png,0.06521774460294207,-0.09612299853126102,15.666666666666666,3.344379425048828,22.0,9.090838076107577
158_c04-008.png,0.7333332020336825,-0.005418699862217563,28.5,2.8243279457092285,23.0,24.491104798923605
634_p06-052.png,-0.21739113214297073,-0.0901675156975126,0.0,3.2380106449127197,19.0,8.876169174461163
037_a02-106.png,0.19512235098769884,0.0026908433402480767,0.0,2.7607696056365967,8.0,5.207793469181608
111_b04-128.png,0.8536595377439317,-0.002036737590636023,37.333333333333336,2.5638489723205566,8.0,9.160151678292214
588_n06-140.png,0.23913054545015217,-0.03729241749918644,34.0,2.9374687671661377,23.5,15.273908236594803
345_g06-045n.png,0.5106387820358793,-0.00028702583544246016,0.0,2.898369073867798,21.5,10.53177164478077
459_l01-030.png,0.045454619236305296,-0.006203269693024458,48.0,2.57448410987854,8.0,7.806356453929817
024_a02-012.png,1.380952755545027,0.001593538647857556,103.0,2.7851688861846924,13.0,11.842605213835407
523_m02-059.png,1.5558407825287823e-06,-0.026734869042288074,10.0,2.997347831726074,21.0,25.40448689471346
068_a06-014.png,1.4583336965273377,-0.0007429964361873525,0.0,2.9411909580230713,29.0,11.19110107421875
580_n03-120.png,-0.3902428526002076,-0.09030495179143809,15.0,3.2383475303649902,31.0,13.701695832581635
334_g06-031c.png,-0.061224705157984116,-0.02328845349835571,0.0,2.7026078701019287,17.0,9.683637946040035
341_g06-011j.png,-0.5681815286286878,-0.022908232595640197,12.0,2.9790878295898438,21.0,9.4554183233229
547_m04-138.png,-0.7446805229353736,-0.010134266320257814,0.0,2.8957772254943848,8.0,13.862000314350082
533_m02-102.png,0.18181965647875406,-0.007524432531165325,0.0,3.184441328048706,21.0,16.148482503654026
415_j06-051.png,-0.312499709799857,-0.03011792382194598,0.0,2.875138521194458,21.0,11.138273135947916
670_r06-066.png,-0.2244895047211133,0.014832663967915815,18.0,3.049107789993286,22.0,30.666666666666668
340_g06-047i.png,0.4893623068017682,-0.004406576076876143,0.0,2.730865240097046,18.0,11.09983409074515
305_g02-065.png,0.4054072750660304,-0.026020484562312256,0.0,3.041853904724121,21.0,38.4750656167979
127_b06-053.png,-1.204082065673512,-0.01076402792596296,0.0,2.9143784046173096,9.0,9.103912217440193
242_e04-109.png,1.3478261542351455,0.0034706046102759066,36.0,2.509361505508423,8.0,8.30805096071036
386_h07-033.png,-1.0697672174074109,0.004311925952465346,79.5,2.5314953327178955,8.0,6.320693560354591
064_a04-103.png,0.024390611154586486,-0.010643860509826044,102.5,2.512232542037964,8.0,6.1412955465587045
132_b06-045.png,1.541666700156548,-0.001245500082438431,0.0,2.678392171859741,8.0,15.15820561128367
478_l03-008.png,0.7234052782550774,-0.019778722500080118,0.0,2.997328996658325,43.0,25.403929824561402
204_d06-011.png,0.9069771295414248,0.005462857462971839,35.0,3.0669193267822266,20.0,21.56741815668999
000_a03-073.png,-0.6000000166210496,0.00048707746964741843,0.0,2.7626068592071533,8.0,6.332327836617956
273_f04-007.png,0.26666705361776816,0.0023829040921397415,53.5,2.4839556217193604,9.0,6.64888401275414
562_n02-037.png,-0.23529449911002043,0.0007107937558881707,19.5,2.438943862915039,8.0,13.628978107295238
501_m01-017.png,0.2368436277520458,-0.0278428529293804,16.0,2.7424416542053223,9.0,11.085192131199872
125_c06-005.png,-32.49999839991673,-0.011574528231946546,30.2,2.518808364868164,7.0,8.83657269119031
335_g06-031d.png,-0.3191486930823681,-0.010594183337990185,34.0,2.996572494506836,27.0,10.981508720319395
341_g06-050j.png,-0.2978719272019092,-0.04027917062096872,8.0,3.1001322269439697,23.0,13.296176279974077
000_a05-022.png,-0.5652174762492573,-0.023220453669765363,0.0,2.7397878170013428,8.0,6.781215970961887
000_a01-049x.png,0.8048789930516196,-0.002751467399182814,16.75,2.673198938369751,11.0,9.741674851874148
445_k04-064.png,0.14893637788520742,0.02843331299954718,13.0,2.645280361175537,20.0,15.19809112191608
495_l07-074.png,0.06383033162558871,0.004080650186710994,103.0,2.3534836769104004,8.0,7.603177872590849
164_c04-075.png,-0.3777772316809982,-0.03625261149778864,51.0,2.851511240005493,25.0,27.604966139954854
497_l07-135.png,-0.2391299909650155,-0.0004390098730450139,98.2,2.9441285133361816,9.0,8.118690642626428
254_f01-085.png,0.32143047501298483,0.007585517141142899,10.0,2.6802573204040527,9.0,19.91613144137416
151_c03-016b.png,-0.41304308877697204,0.002473740444493932,0.0,2.753497362136841,20.0,9.259326528388245
153_c03-096d.png,0.9756098999348332,0.0027965362847813305,0.0,2.6603081226348877,11.0,12.62738475581926
352_g07-030.png,0.0,0.0201449273577726,67.0,2.5715315341949463,8.0,4.948527300912901
344_g06-018m.png,0.7555563608631807,-0.00025673991608392234,7.0,2.949190378189087,11.0,9.828252493200363
462_l01-082.png,2.5044781672654152e-06,-0.02100674061472298,18.0,2.4340896606445312,8.0,11.463230240549828
586_n04-171.png,0.586957038038812,-0.0005405181844191668,15.0,2.486649751663208,7.0,8.790077165525487
194_d04-086.png,-0.25531854076416527,-0.0073435644070030115,0.0,2.646876811981201,22.0,12.821570756424176
442_k04-033.png,0.4893627427712896,0.007818231923443929,65.0,2.760120391845703,26.0,16.18103260474911
357_h01-018.png,0.9268298550124604,-0.0013254901273797998,35.0,2.5449953079223633,9.0,9.269600927928774
062_a04-072.png,0.08108220331773025,-0.03010089327402387,24.0,2.678347587585449,8.0,11.94273368703167
062_a04-066.png,0.3409101301739834,-0.06787944519111101,73.0,2.778383731842041,9.0,11.410064500425946
129_c06-138.png,-0.09302276591810313,-0.023669352121201408,107.0,2.876812696456909,10.0,11.464971565152888
116_b05-032.png,0.23913054545015217,-0.018420574424792866,0.0,3.370640277862549,21.0,10.678138766519824
216_e01-113.png,-0.13953476574980386,-0.022659348131426844,12.0,2.580491781234741,9.0,10.760509358698988
216_e01-107.png,0.41304394022685537,-0.023527854495322225,60.0,2.7134087085723877,12.5,11.100953053300389
000_a01-128u.png,-0.5319151893015661,-0.05857915195073509,0.0,3.6928534507751465,22.0,55.562443302086486
000_a01-082u.png,0.2653060091011997,-0.0177070877470646,0.0,3.6402084827423096,21.0,75.61655405405405
300_g01-067.png,1.0555562553749551,0.010707134335983541,77.4,2.770240306854248,8.0,9.137142857142857
213_e01-062.png,1.714285583179625,0.005614109232227336,0.0,2.4138829708099365,8.0,8.702678027997566
025_a02-027.png,0.3333332383345376,-0.005086878021888083,10.0,2.545405626296997,8.0,5.829356015856764
398_j01-066.png,-2.1951195078261785,-0.02659931723193653,18.0,2.91015362739563,26.5,18.884460579275512
551_n06-194.png,-0.020832845289348884,-0.01481403401508229,0.0,2.8272898197174072,23.0,11.590315971098889
567_p03-096.png,0.4210531107000086,-0.016620095406113415,82.0,2.975193977355957,8.0,8.220394012766894
152_c03-096c.png,3.795304254766291e-07,0.004951322421312632,0.0,2.646101474761963,26.0,13.242496500958996
346_g06-037o.png,-0.31111033548619016,-0.09296393963548112,23.2,3.9693264961242676,21.0,8.36387477462711
202_d06-000.png,0.3793107008931844,0.0020121358708629577,80.0,2.555685043334961,8.0,11.758084536486574
087_b01-009.png,0.25000236913944335,-0.02217152967379787,0.0,2.7024195194244385,14.0,12.030225080385852
555_n01-020.png,0.16279196242338234,-0.030808413600401614,7.0,2.957071304321289,19.0,15.421987815884476
110_b04-096.png,0.2790705324281568,-0.013732581679547157,22.666666666666668,2.5543885231018066,8.0,9.676117115663816
415_j06-022.png,-0.06818141122720554,-0.02613389481546757,12.0,2.8454954624176025,9.0,8.246206839990158
626_p03-142.png,1.2325582692143755,-0.0628425215722587,0.0,2.937990665435791,27.0,13.813666081964598
550_n04-000.png,-0.11111116472158176,-0.03180349789437989,0.0,2.6757683753967285,12.0,12.377382166104619
070_a06-025.png,-0.530612171306762,0.012504187859093623,0.0,2.8815906047821045,25.0,10.96713433067204
297_g01-022.png,0.6428576324300439,-0.0006659107635908589,56.4,2.587261438369751,10.0,8.41052165735465
635_r06-018.png,-0.304347903772509,-0.048914703147267556,14.5,3.0895192623138428,16.0,14.339755213055303
204_e06-015.png,0.5000006038692129,0.008856098054494336,0.0,3.0558550357818604,16.0,32.53612479474548
133_b06-064.png,4.136039315483231e-07,-0.002183342813366099,84.0,2.688788652420044,11.0,10.715155203895314
439_k04-039.png,-0.021738136132356544,0.017426305200189045,85.0,2.7082595825195312,21.0,19.492207213893426
053_a03-054.png,0.5681828120272931,-0.0072366900739954595,0.0,4.217806816101074,17.0,9.69254888145147
151_c03-000b.png,1.1276599062581023,0.005109213574609616,0.0,2.7084884643554688,12.0,11.586617000269275
465_l01-111.png,0.34782840313733404,-0.040674798874117665,66.0,2.6050827503204346,8.0,10.358638860358148
012_a01-043.png,0.15789562803771154,-0.005176137526006319,7.0,2.910675525665283,20.0,21.93329933707292
000_a05-125.png,0.7446808815501456,-0.0015452609070761639,9.0,2.7270867824554443,8.0,8.117833605866904
010_a01-020x.png,0.10000040128592672,-0.009677919533847355,74.5,2.635578155517578,9.0,9.198708990483796
671_r06-090.png,-0.08695575197510352,-0.03692127427036138,53.0,3.0117173194885254,21.0,10.271010534529848
299_g01-039.png,0.175000830259815,-0.002826240616444921,61.5,2.825453519821167,9.0,9.208285327856535
172_c04-170.png,-0.08695634590459658,-0.02717162123478033,0.0,2.8683571815490723,21.0,8.665178571428571
588_n06-133.png,0.1914896189997775,-0.05698596455819568,0.0,2.909560203552246,24.0,13.194219172385111
393_j07-015.png,-41.78571294402956,0.01786872132946163,23.5,2.55047869682312,8.0,4.42068275325253
337_g06-042f.png,-0.3913037845078075,-0.03148298357636187,54.0,2.7597100734710693,8.0,9.291653518460082
155_c03-003f.png,-0.44444382431184315,0.0017945958107777851,0.0,2.678849458694458,22.0,10.074903108439452
628_p03-158.png,-0.24999983612668294,-0.017137261735128338,0.0,2.8040950298309326,23.5,39.15332666333167
393_j07-000.png,0.0,0.02569905569668942,121.0,2.580993175506592,9.0,4.995139732685297
151_c03-094b.png,-0.4347822445637634,-0.004249923366274209,0.0,2.7312121391296387,16.0,10.252638833472378
532_m02-095.png,0.09677637022651725,-0.01876291799946073,0.0,3.0816776752471924,12.0,16.486709982279976
348_g06-026r.png,0.11904847349914618,0.0023379768954797497,36.333333333333336,2.5463180541992188,8.0,6.357862790956677
456_k07-176.png,-0.8913036251921398,0.00675723172989474,81.0,2.7337136268615723,16.0,9.702517236893456
410_j04-080.png,0.1250008004093167,-0.01575695342556757,38.0,2.5923726558685303,25.0,16.872861329048114
206_d06-056.png,-0.3404247323469578,-0.018191287649987724,0.0,2.926859140396118,21.0,11.840903258917116
172_c04-165.png,-0.2325579712051624,-0.03667071636902801,25.5,3.071110725402832,21.5,11.91484796922394
054_a03-059.png,-0.0937478182957815,-0.03199634644045956,41.0,3.118269920349121,20.0,13.871040596239625
546_m04-093.png,0.06383047694876257,-0.03408655986077753,0.0,2.8671295642852783,21.0,10.449549897829568
546_m04-078.png,0.33333394981257625,-0.020948586759507185,0.0,2.870314836502075,26.0,9.888167505275117
342_g06-018k.png,-0.15555581277878086,0.0163945596902412,38.0,2.929213523864746,11.0,12.355516902367087
236_e04-058.png,0.38636441817413014,-0.011748479676198367,30.0,2.539296865463257,10.0,15.535457938558714
205_d06-025.png,0.9374998980977388,0.02410256357421247,27.5,2.9276297092437744,11.0,15.812781344550217
291_f07-073.png,0.0,0.04839542573929723,79.66666666666667,2.592010736465454,9.0,5.897641944407852
091_b01-079.png,2.5044781672654152e-06,-0.01400829373989849,67.0,2.4786319732666016,8.0,8.237239689669252
019_a01-128.png,0.2647074902015953,-0.0183430844872133,0.0,3.086287260055542,16.0,16.765642376353526
000_a01-000u.png,-0.5714291030035267,-0.10829518042625506,0.0,3.7041115760803223,21.0,53.33826994278021
338_g06-011g.png,-0.2291669907618624,-0.01649189834459435,11.0,2.8108937740325928,13.0,14.995780303545907
287_f07-016.png,0.0,0.030084086471640563,63.5,2.6318490505218506,9.0,7.566608011593003
274_g04-026.png,0.8297880903951548,-0.00012793555060346877,49.0,2.5696442127227783,8.0,8.577311024089237
274_g04-032.png,-0.1702120585350252,0.0013981982532589214,0.0,2.5358386039733887,8.0,8.859565278957803
031_a02-062.png,0.5121952251278081,0.0002453326839462614,15.0,2.612352132797241,8.0,10.294576473712162
206_e06-021.png,-0.04444411674479212,-0.00029833031759404365,14.666666666666666,3.045483350753784,24.0,12.100210001312508
072_a06-039.png,0.06250058522668413,-0.012809725414484404,0.0,2.778561592102051,21.0,9.500072362390853
160_c04-023.png,-0.022221565043220246,-0.0312227251789134,32.0,2.828723669052124,19.0,11.695648866575384
025_a02-032.png,-0.4166669248317214,-0.010111786621460596,0.0,2.4349169731140137,7.0,5.584730247725842
551_n06-156.png,-0.27083270995062503,-0.02563245093699042,0.0,2.8983750343322754,24.0,12.881009785845979
069_a06-020.png,-0.04081651809283319,-0.022471128553103462,0.0,2.7636075019836426,21.0,10.973037516370079
343_g06-018l.png,0.020833869968667613,0.0021054574586808167,0.0,2.62753963470459,19.5,11.232263932528527
154_c03-096e.png,0.08163246490645673,-3.492903617715043e-05,0.0,2.7362372875213623,20.0,11.634275339437954
340_g06-037i.png,0.29166737685016736,-0.026819329859690995,0.0,3.0053443908691406,22.0,12.444089194949992
078_a06-075.png,0.26086999820168993,0.011145232859244033,0.0,2.937721014022827,15.0,14.91900080797199
535_m02-112.png,0.17948884248359698,0.031710601495869094,0.0,2.8040456771850586,20.0,12.870771061045431
671_r06-126.png,-0.062499275956150034,-0.057759240145926885,61.333333333333336,3.085871934890747,23.5,10.376549635658181
451_k04-126.png,-0.2765953066446242,-0.011216756094472327,0.0,2.845088481903076,21.0,24.459181532004198
170_c04-144.png,0.4782609621401093,-0.011614933357885968,19.0,3.147002696990967,24.0,39.59898576165399
170_c04-150.png,-0.31111063905015335,-0.014480231702092564,28.5,3.1211118698120117,25.0,36.353322812554794
329_g04-098.png,-0.195651679391433,-0.00287017996393492,31.0,2.6188552379608154,9.0,8.165477479773205
338_g06-050g.png,-0.3043470128782694,0.010831502153637276,33.333333333333336,3.0439774990081787,20.0,27.23405291348807
380_h04-057.png,-0.5555549132179056,0.0016419482663986996,25.0,2.699763774871826,21.0,20.718876860622462
196_d04-111.png,0.30434860674001896,-0.040188798120095647,22.5,2.912550687789917,22.0,12.624033284385707
000_a05-044.png,0.12766004797427005,-0.02350728467010043,0.0,2.964327096939087,10.0,7.609367621173743
155_c03-081f.png,-0.06818172169034958,0.005951804558762949,0.0,2.782881259918213,21.0,14.945072791601415
188_d04-047.png,0.5208335992912199,-0.015469172478955955,0.0,2.8469913005828857,25.0,15.497251422509404
246_e07-012.png,0.0,0.016748891251558314,22.4,2.5266945362091064,9.0,5.53263413365693
230_e04-004.png,-0.22916585239700074,0.011617710615613787,0.0,2.8081793785095215,21.0,23.00382248741376
330_h04-021.png,-0.08333263358515834,0.0002912609255218994,13.0,2.5759778022766113,10.0,7.087875954998227
188_d04-053.png,-0.5319144626856971,-0.014326452487546338,0.0,2.794463872909546,21.0,19.294968390058024
492_l04-153.png,0.47727330463756756,-0.005117124408397635,10.0,2.5725550651550293,21.0,15.572596809107672
336_g06-018e.png,-0.08695575197510358,-0.027723070176269845,0.0,3.3123483657836914,26.0,14.161792533975571
253_f01-075.png,0.11628091564133318,-0.021663698885368027,16.0,3.2348577976226807,21.0,16.533427981414558
348_g06-047r.png,0.22916687707631944,-0.06716487177175184,53.5,3.1975347995758057,28.0,14.795531335149864
577_n03-097.png,-0.5531909379198082,-0.11498442729989006,31.0,3.968223810195923,42.0,11.147072555794193
404_j04-039.png,-0.020832276106918086,-0.0033960064094893994,0.0,2.7530062198638916,21.0,18.925189736176364
671_r06-130.png,-0.1111107093756371,-0.0368225362430525,0.0,3.0337164402008057,16.0,10.614140558848433
168_c04-110.png,-0.21739083517822422,-0.07045741249806696,98.0,2.6474664211273193,21.0,16.462244362873623
315_n02-109.png,-20.62499835405596,0.00018092616894685397,101.5,2.453747272491455,8.0,7.608278797764207
482_l04-034.png,-0.4883712699721705,-0.027045930642831263,74.0,2.635652542114258,19.0,14.121471774193548
300_g01-070.png,-0.3809521095970523,0.00507578586314186,34.5,2.76849627494812,10.0,9.021381721517525
025_a02-024.png,-0.25581317691296984,-0.009466481657671395,0.0,2.5034937858581543,7.0,7.081778265642152
049_a03-034.png,0.4615390523964946,0.032963346063033486,0.0,3.0918617248535156,20.0,22.67340286831812
208_d06-113.png,0.044445179369606236,-0.026805282977975686,23.5,3.2281525135040283,35.0,9.357301622582796
214_e01-086.png,2.5044781672654152e-06,-0.006120747107873852,0.0,2.4456448554992676,8.0,11.716761455091747
327_g04-081.png,-0.41666635564929067,-0.024048880076355715,161.0,2.4380595684051514,19.0,12.446584819914536
513_m01-121.png,-0.0689630931902739,-0.019802499894519012,35.0,2.8112058639526367,13.0,19.293045792670444
579_n03-113.png,0.5319158385626859,0.006203875268869657,0.0,2.9430112838745117,27.0,30.35383934498783
552_m06-067.png,0.9361703212425371,-0.06955362052345218,36.0,2.966637134552002,27.5,10.100521739130436
094_b01-136.png,-2.999997579004438,-0.019293886974415045,168.0,2.5495896339416504,7.0,10.2217908500792
110_b04-081.png,0.2727271976019004,-0.014836095513490525,46.0,2.483736038208008,8.0,11.350625793578814
000_a01-077u.png,-0.6530612936976676,-0.13361736850285308,0.0,3.7121081352233887,22.0,47.31144578313253
635_r06-027.png,0.06521759612056872,-0.059559820697409276,0.0,3.1048710346221924,21.0,16.90787823509292
600_p02-101.png,0.4651175787053084,0.006006750587243399,0.0,2.975430965423584,18.0,21.777328617146708
273_g04-014.png,-0.255318831410513,0.001353757060368693,0.0,2.4781947135925293,9.0,6.427465897166842
247_e07-083.png,-44.99999874776092,0.027722720102946585,26.75,2.6251049041748047,8.0,5.1480263157894735
000_a01-132u.png,-0.346938627112019,-0.05429668121923203,11.0,3.647988796234131,21.0,79.24135021097047
552_m06-098.png,0.02127665454149721,-0.071959452067301,74.0,2.9101414680480957,26.0,8.17133077107855
187_d04-032.png,0.32653112786311544,-0.013330886735935904,0.0,2.888927459716797,25.0,22.20587949936936
232_e04-019.png,-0.28888823913056294,-0.020261263109691473,0.0,2.6861846446990967,13.0,20.698002868807237
382_h04-074.png,0.3333342750596796,-0.0014026705053524911,0.0,2.759927988052368,14.0,20.52882059262141
432_k03-138.png,0.48936245212494195,-0.031075152290349507,0.0,2.8280904293060303,21.0,17.258363417569193
338_g06-031g.png,0.695652816972768,-0.013990493668647238,18.0,2.756943702697754,10.0,14.36240580519118
536_m03-006.png,0.48837214904668125,-0.013481198011117686,16.5,2.757807731628418,8.0,10.399796974261577
000_a01-020u.png,0.2040814479057468,-0.08113479703051824,14.0,3.7838306427001953,24.5,49.47549295774648
345_g06-042n.png,-0.4042551753115083,-0.015328849030284534,0.0,2.898388147354126,14.0,10.332909854175872
241_e04-095.png,0.41304408870922865,-0.00200448327899361,9.0,2.490321397781372,8.0,5.8950933211111956
549_m04-190.png,0.10638299144746355,-0.02993172879478067,0.0,2.8053815364837646,29.0,12.280461181607313
498_l07-181.png,0.2608698497193167,0.005297592804631074,84.4,2.600475788116455,8.0,8.549539868848846
212_e01-032.png,0.4680865581835262,-0.018510195475627947,13.0,2.7634215354919434,18.0,10.171405443691187
207_e06-070.png,0.02083330078623676,-0.011792032435222106,30.5,3.155102014541626,28.0,35.81815536805353
391_h07-075.png,-0.585365531139395,0.004572085909045338,0.0,2.39733624458313,7.0,7.281719957660123
440_k04-010.png,-0.21276515432642137,0.005121506576062404,0.0,2.791891098022461,9.0,7.678516126906731
588_n06-119.png,0.35555528725829566,-0.04676754560120708,54.5,2.9447734355926514,18.5,14.508405341712491
206_d06-096.png,-0.1489357286240878,-0.02261089445577214,17.0,2.9217910766601562,21.0,16.29183862026486
089_b01-038.png,-7.499997704228348,-0.005320300143953485,7.0,2.6578938961029053,8.0,9.846242352809115
019_a01-117.png,0.21621804984555443,-0.03208398176004106,0.0,3.1218972206115723,20.0,13.898886777083899
312_g03-032.png,0.10638328209381118,-0.0059721839669507094,0.0,2.816368579864502,21.0,31.28462709284627
204_e06-003.png,-0.4090905892387422,-0.015220514932668485,30.5,3.273500680923462,24.0,49.19451219512195
093_b01-113.png,2.5044781672654152e-06,-0.008783350557871038,53.5,2.5941834449768066,7.0,10.395231257105248
582_n04-044.png,0.24390322885997043,-0.01712888597114169,7.0,2.8027637004852295,12.0,15.330359542107809
514_m01-110.png,-0.06451392012099287,-0.007885368549380168,92.0,2.977701425552368,19.0,16.545069363766828
322_g04-052.png,-0.1063823421863439,-0.013024845710923277,49.0,2.6747183799743652,14.0,14.53945870747439
